"id","titulopincipal","titulooriginal","anolancamento","tempominutos","genero","notamedia","numerovotos","generoartista","personagem","nomeartista","anonascimento","anofalecimento","profissao","titulosmaisconhecidos"
"tt5686868","Miss Teacher","Miss Teacher","2016","133","Romance","3.1","322","actor","Tanvesh","Rahul Sharma","\N","\N","actor,assistant_director","tt4396648,tt5686868,tt14314012"
"tt5720106","Vinavayya Ramayya","Vinavayya Ramayya","2015","136","Romance","5.5","12","actress","ActressDancer","Tori Lao-Lee","\N","\N","actress,stunts","tt6293422,tt6522430,tt6027478,tt5734548"
"tt5720106","Vinavayya Ramayya","Vinavayya Ramayya","2015","136","Romance","5.5","12","actor","Hero Friend","Harish Koyalagundla","\N","\N","actor,producer,writer","tt3835608,tt14039724,tt2198161,tt6854376"
"tt5720106","Vinavayya Ramayya","Vinavayya Ramayya","2015","136","Romance","5.5","12","actor","Hero","Naga Anvesh","\N","\N","actor","tt5720106,tt1579580,tt7998110"
"tt5720106","Vinavayya Ramayya","Vinavayya Ramayya","2015","136","Romance","5.5","12","actress","\N","Kruthika","\N","\N","actress","tt14176094,tt5720106,tt5483626,tt3810932"
"tt5720106","Vinavayya Ramayya","Vinavayya Ramayya","2015","136","Romance","5.5","12","actor","\N","Brahmanandam","1956","\N","actor,music_department,soundtrack","tt5457772,tt1582466,tt1756476,tt3142764"
"tt5720558","Non c'è campo","Non c'è campo","2017","105","Romance","4.2","150","actress","Alessandra Cenci","Claudia Potenza","\N","\N","actress","tt1529233,tt2385784,tt4907864,tt2408696"
"tt5720558","Non c'è campo","Non c'è campo","2017","105","Romance","4.2","150","actor","Gualtiero Martelli","Corrado Fortuna","1978","\N","actor,director,writer","tt1859650,tt0280970,tt0363879,tt0448197"
"tt5720558","Non c'è campo","Non c'è campo","2017","105","Romance","4.2","150","actor","Andrea Basile","Gianmarco Tognazzi","1967","\N","actor","tt0101620,tt1859650,tt1188988,tt0373931"
"tt5720558","Non c'è campo","Non c'è campo","2017","105","Romance","4.2","150","actress","Laura Basile","Vanessa Incontrada","1978","\N","actress","tt5720558,tt0387960,tt0178132,tt0922641"
"tt5773696","Seukechi","Seukechi","2014","94","Romance","4.7","7","actress","Home Owner","Yeo Jin Ahn","\N","\N","actress","tt16350290,tt1337034,tt5491866,tt5773696"
"tt5773696","Seukechi","Seukechi","2014","94","Romance","4.7","7","actress","Eun-Ji","Song Eun-Jin","\N","\N","actress","tt5773696"
"tt5773696","Seukechi","Seukechi","2014","94","Romance","4.7","7","actor","Director","Dae-han Ji","1969","\N","actor","tt0374546,tt0364569,tt0336678,tt0310775"
"tt5773696","Seukechi","Seukechi","2014","94","Romance","4.7","7","actress","Woman taking a stroll","Shim Chae-Won","\N","\N","actress","tt5773696"
"tt5789924","Love to Paradise","Love to Paradise","2017","80","Romance","8.0","47","actor","Buddy","Ryan Shoos","\N","\N","actor,miscellaneous","tt1578873,tt15553458,tt10436362,tt2309260"
"tt5789924","Love to Paradise","Love to Paradise","2017","80","Romance","8.0","47","actress","Tereza","Rae Olivier","\N","\N","actress,miscellaneous,writer","tt6111130,tt1520211,tt1327801,tt4807408"
"tt5789924","Love to Paradise","Love to Paradise","2017","80","Romance","8.0","47","actress","Carmen","Marysia S. Peres","\N","\N","actress","tt5789924,tt4649744,tt4940450,tt2094766"
"tt5789924","Love to Paradise","Love to Paradise","2017","80","Romance","8.0","47","actor","Giovanni","Myko Olivier","1987","\N","actor,producer,soundtrack","tt5822812,tt6522678,tt1327801,tt1219024"
"tt5797038","Der Frosch","Der Frosch","2017","80","Romance","6.0","31","actress","Eileen","Mila Nuzzo","\N","\N","actress","tt5797038"
"tt5797038","Der Frosch","Der Frosch","2017","80","Romance","6.0","31","actor","Jonas","Urs Jucker","1973","\N","actor","tt7275816,tt5797038,tt3645988,tt0478829"
"tt5797038","Der Frosch","Der Frosch","2017","80","Romance","6.0","31","actress","Gina","Liliane Amuat","1989","\N","actress","tt22865368,tt6351308,tt6458968,tt3478536"
"tt5797038","Der Frosch","Der Frosch","2017","80","Romance","6.0","31","actress","Nathalie","Marina Guerrini","\N","\N","actress,writer","tt2967304,tt1429451,tt0388205,tt7116006"
"tt5804178","Dreams","Dreams","2016","\N","Romance","5.1","50","actress","\N","Manju Kumar Shrestha","\N","\N","cinematographer,director,producer","tt8470680,tt0392779,tt0391901,tt0396498"
"tt5804178","Dreams","Dreams","2016","\N","Romance","5.1","50","actress","Alvira","Sandhya Kc","\N","\N","actress","tt5804178,tt6352592,tt7229666,tt8673620"
"tt5804178","Dreams","Dreams","2016","\N","Romance","5.1","50","actress","Kavya","Samragyee Rajya Laxmi Shah","1995","\N","actress","tt7672868,tt8674396,tt8243058,tt5804178"
"tt5804178","Dreams","Dreams","2016","\N","Romance","5.1","50","actor","Abhiv Partab","Anmol K.C.","\N","\N","actor,producer","tt8545214,tt0301907,tt5804178,tt8822102"
"tt5808990","El Amor No Puede Esperar","El Amor No Puede Esperar","2019","76","Romance","5.5","31","actor","Memo","Jorge Adrián Espíndola","\N","\N","actor,producer,director","tt0419294,tt0451697,tt0834938,tt8844616"
"tt5808990","El Amor No Puede Esperar","El Amor No Puede Esperar","2019","76","Romance","5.5","31","actor","Agustín","Adal Ramones","1961","\N","actor,producer,writer","tt1037672,tt0374145,tt0329839,tt3005242"
"tt5808990","El Amor No Puede Esperar","El Amor No Puede Esperar","2019","76","Romance","5.5","31","actress","Viridiana","Mónica Huarte","\N","\N","actress,writer","tt1289444,tt5321942,tt0806938,tt1547090"
"tt5808990","El Amor No Puede Esperar","El Amor No Puede Esperar","2019","76","Romance","5.5","31","actor","Don Juan","Arturo Beristáin","\N","\N","actor","tt1560618,tt0068348,tt0134875,tt0257291"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actor","Sharara","Imad Hamdi","1909","1984","actor","tt0316102,tt0370321,tt3433656,tt0342986"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actor","Adel","Hussein Fahmy","1940","\N","actor","tt2119575,tt6829454,tt8110894,tt10568468"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actress","Saneya","Khayria Ahmed","1937","2011","actress","tt0356111,tt2296737,tt0370963,tt8268822"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actress","Amira","Suad Husni","1943","2001","actress,soundtrack,music_department","tt0289970,tt0970446,tt5822374,tt0370963"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actress","Amani","Soheir El-Bably","1937","2021","actress,music_department,soundtrack","tt0367255,tt0191771,tt0356020,tt0252906"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actress","\N","Karima Mukhtar","1934","2017","actress","tt0373367,tt2338117,tt11317208,tt2241455"
"tt5811272","Amira Hobbi Ana","Amira Hobbi Ana","1974","\N","Romance","6.0","139","actor","Taher","Samir Ghanem","1937","2021","actor","tt0331829,tt0376780,tt2530824,tt3433656"
"tt5822288","Awesome Mausam","Awesome Mausam","2016","131","Romance","3.6","9","actress","\N","Suhasini Mulay","1950","\N","actress,assistant_director","tt0169102,tt0246687,tt0292490,tt0449994"
"tt5822288","Awesome Mausam","Awesome Mausam","2016","131","Romance","3.6","9","actor","Uttam vidharthi","Rakesh Kumar","\N","\N",,"tt0400234,tt1806913,tt5822288,tt0387678"
"tt5822288","Awesome Mausam","Awesome Mausam","2016","131","Romance","3.6","9","actor","Suneel","Sunil Chaurasiyaa","\N","\N","assistant_director,miscellaneous,actor","tt15710238,tt9390222,tt7162758,tt5108764"
"tt5822288","Awesome Mausam","Awesome Mausam","2016","131","Romance","3.6","9","actor","Khaleel Siddiqui","Vaarssh Bhatnagar","\N","\N","actor","tt5822288,tt1573482,tt2034011,tt3847072"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actress","Harumi Sugihara","Hirona Yamazaki","1994","\N","actress","tt5693562,tt6475714,tt3354222,tt11928960"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actor","Tatsuya Kida","Yû Inaba","1993","\N","actor","tt4282466,tt4731580,tt3786488,tt5081340"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actor","Rei Kashino","Taisuke Fujigaya","1987","\N","actor","tt3265406,tt5850944,tt5266014,tt22185426"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actor","Makio Kirishima","Masataka Kubota","1988","\N","actor","tt1979319,tt1436045,tt7222290,tt10228168"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actress","Kira Aso","Marie Iitoyo","1998","\N","actress","tt4152148,tt2388184,tt3643996,tt3295046"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actress","Hiromi Nakajima","Rika Adachi","1992","\N","actress","tt2519428,tt21238092,tt7188948,tt5643272"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actor","Takara Kashino","Gôki Maeda","1991","\N","actor","tt5094726,tt1346850,tt6721358,tt1116935"
"tt5850944","Mars: Tada, Kimi wo Aishiteru","Mars: Tada, Kimi wo Aishiteru","2016","98","Romance","6.5","55","actress","Shiori Sakurazawa","Haruka Fukuhara","1998","\N","actress","tt9849230,tt3758512,tt4152148,tt15739030"
"tt5855402","Present Perfect","Present Perfect","2017","106","Romance","6.3","331","actor","Oat","Kritsana Maroukasonti","\N","\N","actor","tt5855402,tt10456640"
"tt5855402","Present Perfect","Present Perfect","2017","106","Romance","6.3","331","actress","Mhai","Priyada Sittachai","\N","\N","actress","tt21359944,tt21610322,tt5855402,tt21282182"
"tt5855402","Present Perfect","Present Perfect","2017","106","Romance","6.3","331","actress","Yumi","Midori Tamate","\N","\N","actress","tt5855402"
"tt5857912","Albino","Arubino","2016","91","Romance","6.5","55","actress","\N","Satsuki Maue","\N","\N","actress","tt6000140,tt5857912"
"tt5857912","Albino","Arubino","2016","91","Romance","6.5","55","actress","\N","Fujiko","1980","\N","actress","tt0257885,tt0290329,tt1185654,tt2850522"
"tt5857912","Albino","Arubino","2016","91","Romance","6.5","55","actor","\N","Shôji Sachi","\N","\N","actor","tt1780857,tt5857912,tt5184592,tt1389353"
"tt5857912","Albino","Arubino","2016","91","Romance","6.5","55","actor","\N","Mitsuji Saitô","\N","\N","actor,production_manager","tt4282882,tt2368869,tt5857912"
"tt5889280","A.I. Love You","A.I. Love You","2016","92","Romance","6.6","32","actress","Haruka Hoshino","Aoi Morikawa","1995","\N","actress","tt3108158,tt6733372,tt4844130,tt4280840"
"tt5889280","A.I. Love You","A.I. Love You","2016","92","Romance","6.6","32","actor","Love","Takumi Saitoh","1981","\N","actor,director,writer","tt1436045,tt1477109,tt6640390,tt4262980"
"tt5889280","A.I. Love You","A.I. Love You","2016","92","Romance","6.6","32","actress","Kyoko Naito","Anne Nakamura","1987","\N","actress","tt6592882,tt4265596,tt6342402,tt14393202"
"tt5889280","A.I. Love You","A.I. Love You","2016","92","Romance","6.6","32","actor","Naoto Aida","Shûhei Uesugi","1992","\N","actor","tt19850394,tt5167966,tt10049610,tt13664452"
"tt5892632","One Night More","One Night More","2017","75","Romance","5.0","8","actress","Moira","Sara Escriva","\N","\N","actress,miscellaneous","tt5892632,tt3541642,tt10022384,tt8385148"
"tt5892632","One Night More","One Night More","2017","75","Romance","5.0","8","actor","Dancer","Cormac Treston","\N","\N","visual_effects,actor,cinematographer","tt6443346,tt0439572,tt5433138,tt6723592"
"tt5892632","One Night More","One Night More","2017","75","Romance","5.0","8","actor","Louis","John McInnes","\N","\N","actor","tt6503894,tt5892632,tt14104376,tt3359398"
"tt5892632","One Night More","One Night More","2017","75","Romance","5.0","8","actor","Colleague","Ella Cook","\N","\N","actor,script_department,writer","tt13921390"
"tt5899800","Lagna Pahave Karun","Lagna Pahave Karun","2013","125","Romance","6.6","61","actress","Anandi","Tejashree Pradhan","1988","\N","actress","tt5899800,tt6267944,tt2343847,tt11023422"
"tt5899800","Lagna Pahave Karun","Lagna Pahave Karun","2013","125","Romance","6.6","61","actress","Aditi Tilak","Mukta Barve","1979","\N","actress,writer","tt1851841,tt4992114,tt10111568,tt1653015"
"tt5899800","Lagna Pahave Karun","Lagna Pahave Karun","2013","125","Romance","6.6","61","actor","Rahul","Siddharth Chandekar","1991","\N","actor","tt9094442,tt4373868,tt10569638,tt14270910"
"tt5899800","Lagna Pahave Karun","Lagna Pahave Karun","2013","125","Romance","6.6","61","actor","Nishant Barve","Umesh Kamat","\N","\N","actor","tt7886740,tt15426128,tt10679886,tt5899800"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actor","\N","Jayakrishnan","\N","\N","actor","tt0928187,tt1102313,tt12833254,tt0448408"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actor","Husband","Tom George","1970","\N","actor,director,writer","tt5174016,tt0416463,tt0817178"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actor","\N","M.R. Gopakumar","\N","\N","actor","tt5297256,tt10897902,tt13468976,tt7026666"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actor","\N","Venu Nagavalli","\N","2010","actor,writer,director","tt0271348,tt0291711,tt0274043,tt0215149"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actress","\N","Shaalin Zoya","\N","\N","actress","tt5899850,tt11349746,tt7258690,tt2157186"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actress","\N","Parvathy Thiruvothu","1988","\N","actress","tt3668162,tt5082014,tt6315524,tt4888834"
"tt5899850","Out of Syllabus","Out of Syllabus","2006","\N","Romance","5.4","14","actress","\N","Niranjana","\N","\N","actress","tt0463622,tt0463429,tt5899850,tt4685898"
"tt5908042","Chakkiligintha","Chakkiligintha","2014","142","Romance","6.4","22","actor","Bad guy (bike fight)","Santosh Kalwacherla","\N","\N",,"tt2971414,tt4112302,tt5908042"
"tt5908042","Chakkiligintha","Chakkiligintha","2014","142","Romance","6.4","22","actor","\N","Madhunandan","\N","\N","actor","tt7249874,tt16914952,tt2846134,tt6727296"
"tt5908042","Chakkiligintha","Chakkiligintha","2014","142","Romance","6.4","22","actor","Adi","Sumanth Ashwin","\N","\N","actor,producer","tt5795382,tt0962746,tt15310668,tt0471862"
"tt5908042","Chakkiligintha","Chakkiligintha","2014","142","Romance","6.4","22","actor","Hero's friend","Sai Pradeep Mocherla","1991","\N","actor,director,writer","tt6940872,tt2224057,tt7085700,tt7097684"
"tt5915304","How to Be Yours","How to Be Yours","2016","113","Romance","6.9","101","actor","\N","Janus Del Prado","\N","\N","actor","tt0378296,tt2996950,tt0399989,tt1748288"
"tt5915304","How to Be Yours","How to Be Yours","2016","113","Romance","6.9","101","actress","\N","Bea Alonzo","1987","\N","actress,soundtrack","tt1256514,tt1102316,tt0417991,tt4202506"
"tt5915304","How to Be Yours","How to Be Yours","2016","113","Romance","6.9","101","actor","\N","Gerald Anderson","1989","\N","actor,soundtrack","tt0399989,tt4003340,tt8140564,tt2717558"
"tt5915304","How to Be Yours","How to Be Yours","2016","113","Romance","6.9","101","actor","\N","Bernard Palanca","\N","\N","actor,soundtrack","tt1382687,tt1243381,tt0445107,tt3307330"
"tt5928316","Chandni Raatey","Chandni Raatey","1993","\N","Romance","6.9","10","actor","\N","Sabbir","\N","\N","actor","tt5928316,tt7272794"
"tt5928316","Chandni Raatey","Chandni Raatey","1993","\N","Romance","6.9","10","actor","\N","Abdur Ratin","\N","2017","actor","tt6730340,tt6737920,tt4022394,tt5806374"
"tt5928316","Chandni Raatey","Chandni Raatey","1993","\N","Romance","6.9","10","actor","\N","A.T.M. Shamsuzzaman","1941","2021","actor,writer,director","tt2391548,tt5372920,tt5617222,tt2408912"
"tt5928316","Chandni Raatey","Chandni Raatey","1993","\N","Romance","6.9","10","actress","\N","Shabnur","1979","\N","actress,animation_department","tt3902736,tt5676466,tt2802152,tt5107670"
"tt5928320","Make Love Great Again","Make Love Great Again","2018","97","Romance","6.9","34","actor","Diego","Jason Canela","\N","\N","actor","tt7374948,tt1773687,tt5500158,tt1648934"
"tt5928320","Make Love Great Again","Make Love Great Again","2018","97","Romance","6.9","34","actress","Natalie","Alina Robert","\N","\N","actress,producer","tt0250920,tt5928320,tt6834120,tt7230144"
"tt5928320","Make Love Great Again","Make Love Great Again","2018","97","Romance","6.9","34","actress","Agent Walker","Jeirmarie Osorio","1987","\N","actress","tt14177208,tt5037290,tt21437602,tt1596343"
"tt5928320","Make Love Great Again","Make Love Great Again","2018","97","Romance","6.9","34","actor","Chris","David Haack","\N","\N","actor,sound_department,miscellaneous","tt22852992,tt10550776,tt0493093,tt5928320"
"tt5928446","Chandni","Chandni","1991","\N","Romance","7.8","6","actress","Chandni","Shabnaz","\N","\N","actress","tt5125172,tt5928446,tt5880798,tt9699784"
"tt5928446","Chandni","Chandni","1991","\N","Romance","7.8","6","actor","\N","Sadek Bacchu","\N","2020","actor","tt8202076,tt5908314,tt13779584,tt6235470"
"tt5928446","Chandni","Chandni","1991","\N","Romance","7.8","6","actor","\N","Nayeem","\N","\N","actor","tt12750356,tt5928446,tt6557468"
"tt5928448","I Don't Understand Love","Prem Ki Bujhini","2016","140","Romance","5.6","171","actress","Wedding GuestHouse Party Guest","Tina Chandorkar","\N","\N","miscellaneous,actress,make_up_department","tt7518786,tt11873440,tt9052870,tt10661848"
"tt5928448","I Don't Understand Love","Prem Ki Bujhini","2016","140","Romance","5.6","171","actor","DJ mama","Supriyo Dutta","\N","\N","actor","tt3812238,tt5830022,tt1443519,tt2770974"
"tt5928448","I Don't Understand Love","Prem Ki Bujhini","2016","140","Romance","5.6","171","actor","Sanjay","Nader Chowdhury","\N","\N","actor,director,writer","tt6545298,tt5362744,tt20252438,tt6143982"
"tt5928448","I Don't Understand Love","Prem Ki Bujhini","2016","140","Romance","5.6","171","actress","Paro","Subhasree Ganguly","1990","\N","actress","tt2838554,tt10592082,tt3812238,tt1496834"
"tt5931678","Meeradha","Meeradha","2016","\N","Romance","7.2","19","actor","Krishna","Sandesh Gour","\N","\N","actor","tt0401916,tt8665800,tt5931678"
"tt5931678","Meeradha","Meeradha","2016","\N","Romance","7.2","19","actress","Meera","Venus Jain","\N","\N","actress","tt5931678"
"tt5931678","Meeradha","Meeradha","2016","\N","Romance","7.2","19","actress","Radha","Suhani Jethlia","\N","\N","actress,music_department","tt5931678"
"tt5943392","Branagh Theatre Live: Romeo and Juliet","Branagh Theatre Live: Romeo and Juliet","2016","165","Romance","8.2","399","actress","Lady Capulet","Marisa Berenson","1947","\N","actress,soundtrack","tt0068327,tt5943392,tt1130984,tt0072684"
"tt5943392","Branagh Theatre Live: Romeo and Juliet","Branagh Theatre Live: Romeo and Juliet","2016","165","Romance","8.2","399","actor","Mercutio","Derek Jacobi","1938","\N","actor,soundtrack,producer","tt0172495,tt0101669,tt1521197,tt0280707"
"tt5943392","Branagh Theatre Live: Romeo and Juliet","Branagh Theatre Live: Romeo and Juliet","2016","165","Romance","8.2","399","actress","Juliet","Lily James","1989","\N","actress,soundtrack","tt6911608,tt1374989,tt1661199,tt3890160"
"tt5943392","Branagh Theatre Live: Romeo and Juliet","Branagh Theatre Live: Romeo and Juliet","2016","165","Romance","8.2","399","actor","Romeo","Richard Madden","1986","\N","actor,producer,soundtrack","tt2066051,tt2368619,tt0944947,tt1661199"
"tt5947578","Pyasa","Pyasa","1969","\N","Romance","8.2","17","actress","\N","Anowara","\N","\N","actress","tt5806374,tt5238654,tt0374681,tt5284164"
"tt5947578","Pyasa","Pyasa","1969","\N","Romance","8.2","17","actor","\N","Nirala","\N","1985","actor","tt6710378,tt14129922,tt6710076,tt5947578"
"tt5947578","Pyasa","Pyasa","1969","\N","Romance","8.2","17","actress","\N","Suchanda","\N","\N","actress,producer,director","tt5813660,tt5645470,tt1985100,tt5947578"
"tt5947578","Pyasa","Pyasa","1969","\N","Romance","8.2","17","actor","\N","Jalil Afghani","\N","\N","actor,writer","tt5180244,tt2971786,tt6512860,tt6512884"
"tt5947578","Pyasa","Pyasa","1969","\N","Romance","8.2","17","actor","\N","Rahman","1937","2005","actor,director,writer","tt5953810,tt5806374,tt14192678,tt5836708"
"tt5947578","Pyasa","Pyasa","1969","\N","Romance","8.2","17","actor","\N","Azim","\N","2003","actor,miscellaneous","tt0395519,tt0232529,tt0372038,tt0384109"
"tt5947582","Art Show Bingo","Art Show Bingo","2017","90","Romance","5.8","223","actress","Susan","Lillian Solange Beaudoin","\N","\N","actress,writer,editorial_department","tt8892462,tt2914760,tt6802308,tt5947582"
"tt5947582","Art Show Bingo","Art Show Bingo","2017","90","Romance","5.8","223","actor","Wil Hunter","James Maslow","1990","\N","actor,soundtrack,producer","tt10126368,tt2163203,tt1131746,tt3739118"
"tt5947582","Art Show Bingo","Art Show Bingo","2017","90","Romance","5.8","223","actress","Rachel","Ella Lentini","\N","\N","actress,writer,director","tt5947582,tt7235466,tt2742544,tt5696020"
"tt5947582","Art Show Bingo","Art Show Bingo","2017","90","Romance","5.8","223","actor","Manbun","Carlo Sciortino","\N","\N","actor,director,writer","tt9144146,tt7335184,tt7942804,tt6513120"
"tt5956006","Love Off the Cuff","Chun Kiu gau Chi Ming","2017","121","Romance","6.5","1056","actor","Jimmy Cheung","Shawn Yue","1981","\N","actor,soundtrack","tt0369060,tt0918561,tt6041030,tt0338564"
"tt5956006","Love Off the Cuff","Chun Kiu gau Chi Ming","2017","121","Romance","6.5","1056","actress","Apple","Xiaochen Wang","\N","\N","actress","tt6686716,tt2203789,tt10833630,tt6270490"
"tt5956006","Love Off the Cuff","Chun Kiu gau Chi Ming","2017","121","Romance","6.5","1056","actress","Cherie Yu","Miriam Chin Wah Yeung","1974","\N","actress,soundtrack,music_department","tt1020976,tt2238839,tt1602479,tt1756679"
"tt5956006","Love Off the Cuff","Chun Kiu gau Chi Ming","2017","121","Romance","6.5","1056","actress","Flora","Mengjie Jiang","1989","\N","actress,soundtrack","tt9547900,tt4363250,tt1203538,tt5956006"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actress","Himeko Kakyoin","Mana Kinjo","1996","2020","actress","tt5959970,tt10389030,tt9546826,tt10379466"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actress","Yuu Enomoto","Akiko Kikuchi","1982","\N","actress,writer","tt4520132,tt2198988,tt1114757,tt2569774"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actress","Rin Moriyama","Madoka Yoshida","\N","\N","actress","tt12038848,tt2524638,tt5959970,tt3063970"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actress","Atsuko Fuse","Manami Honjô","1975","\N","actress","tt0794280,tt1386609,tt5175612,tt1279943"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actor","Satoshi Shinohara","Nijirô Murakami","1997","\N","actor","tt4912452,tt6103812,tt5104604,tt5280018"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actress","Eiko Kanno","Réna Katô","\N","\N","actress","tt1600463,tt2196764,tt5959970,tt5788812"
"tt5959970","Nidome no natsu, nidoto aenai kimi","Nidome no natsu, nidoto aenai kimi","2017","106","Romance","5.7","24","actor","Rokuro Ishida","Yûki Yamada","1990","\N","actor","tt2553376,tt1869453,tt2210717,tt8075192"
"tt5980788","The Ones Who Stay","Les étoiles restantes","2016","80","Romance","6.5","98","actress","ManonPatrick's girlfriend","Camille Claris","\N","\N","actress","tt6487174,tt9039148,tt1569935,tt7682382"
"tt5980788","The Ones Who Stay","Les étoiles restantes","2016","80","Romance","6.5","98","actor","Alexandre","Benoît Chauvin","\N","\N","actor","tt5539614,tt4884412,tt5980788,tt21821070"
"tt5980788","The Ones Who Stay","Les étoiles restantes","2016","80","Romance","6.5","98","actor","PatrickAlexandre's father","Jean Fornerod","\N","\N","actor","tt4331970,tt0329111,tt1661420,tt5980788"
"tt5980788","The Ones Who Stay","Les étoiles restantes","2016","80","Romance","6.5","98","actor","LorisAlexandre's roommate","Sylvain Mossot","\N","\N","actor","tt5980788,tt2707504,tt7126114,tt5104822"
"tt5986010","Imagens Proibidas","Imagens Proibidas","2018","101","Romance","4.3","32","actress","Sam","Ana Vilela da Costa","\N","\N","actress","tt8439860,tt5894846,tt5986010,tt11143850"
"tt5986010","Imagens Proibidas","Imagens Proibidas","2018","101","Romance","4.3","32","actress","Julia","Diana Costa e Silva","1979","\N","actress","tt2301069,tt1029227,tt0939805,tt4829412"
"tt5986010","Imagens Proibidas","Imagens Proibidas","2018","101","Romance","4.3","32","actor","David","Elmano Sancho","1982","\N","actor","tt0939805,tt11465994,tt5986010,tt6258764"
"tt5986010","Imagens Proibidas","Imagens Proibidas","2018","101","Romance","4.3","32","actress","M","Maria Leite","\N","\N","actress,producer","tt6270534,tt3064338,tt6522668"
"tt5991290","Just a Fling","Passade","2017","84","Romance","6.5","33","actress","Vanessa","Fanny Valette","1986","\N","actress,soundtrack","tt1412316,tt0428965,tt5991290,tt1433562"
"tt5991290","Just a Fling","Passade","2017","84","Romance","6.5","33","actor","Paul","Amaury de Crayencour","\N","\N","actor","tt4063800,tt6147412,tt8265928,tt5991290"
"tt5994086","Dil Sala Sanki","Dil Sala Sanki","2016","110","Romance","5.3","23","actress","\N","Hrishitaa Bhatt","1981","\N","actress,producer","tt0819777,tt0362696,tt0249371,tt2211174"
"tt5994086","Dil Sala Sanki","Dil Sala Sanki","2016","110","Romance","5.3","23","actress","\N","Shagufta Ali","1967","\N","actress,make_up_department","tt1500475,tt0196635,tt0116391,tt6994570"
"tt5994086","Dil Sala Sanki","Dil Sala Sanki","2016","110","Romance","5.3","23","actor","\N","Shakti Kapoor","1952","\N","actor,music_department","tt0109117,tt0497915,tt0363567,tt0110942"
"tt5994086","Dil Sala Sanki","Dil Sala Sanki","2016","110","Romance","5.3","23","actor","Yogesh's friend","Sanjeev Poonam Mishra","\N","\N","actor","tt13063578,tt5994086,tt20255618,tt18609990"
"tt5994086","Dil Sala Sanki","Dil Sala Sanki","2016","110","Romance","5.3","23","actor","\N","Yogesh Kumar","\N","\N","actor","tt5994086,tt6112414"
"tt5994086","Dil Sala Sanki","Dil Sala Sanki","2016","110","Romance","5.3","23","actor","\N","Avtar Gill","1950","\N","actor","tt4387040,tt0211934,tt0337611,tt0395802"
"tt6011710","Fatal Love","Fatal Love","2016","76","Romance","6.0","6","actor","HeIt","Yanan Li","\N","\N","actor","tt5904956,tt18774086,tt8747790,tt6450032"
"tt6011710","Fatal Love","Fatal Love","2016","76","Romance","6.0","6","actress","She","Xinyu Ren","\N","\N","actress,art_department,camera_department","tt4655294,tt1462900,tt6011710"
