id,titulopincipal,titulooriginal,anolancamento,tempominutos,genero,notamedia,numerovotos,generoartista,nomeartista,profissao
tt0492755,Lost in Love,Sarang-eul nochida,2006,115,Romance,6.0,123,actor,Hang-Seon Jang,actor
tt0492755,Lost in Love,Sarang-eul nochida,2006,115,Romance,6.0,123,actor,Ki-woo Lee,actor
tt0492755,Lost in Love,Sarang-eul nochida,2006,115,Romance,6.0,123,actress,Song Yun-ah,actress
tt0492755,Lost in Love,Sarang-eul nochida,2006,115,Romance,6.0,123,actor,Sol Kyung-gu,actor
tt0494997,Tum Karo Vaada,Tum Karo Vaada,1993,\N,Romance,7.9,19,actor,Birbal,"actor,music_department,miscellaneous"
tt0494997,Tum Karo Vaada,Tum Karo Vaada,1993,\N,Romance,7.9,19,actress,Anaida,"music_department,actress,soundtrack"
tt0494997,Tum Karo Vaada,Tum Karo Vaada,1993,\N,Romance,7.9,19,actress,Nafisa Ali,actress
tt0494997,Tum Karo Vaada,Tum Karo Vaada,1993,\N,Romance,7.9,19,actor,Shammi Kapoor,"actor,director"
tt0495909,Tub Girls,Tub Girls,1967,90,Romance,5.6,31,actress,Brigid Berlin,"actress,producer"
tt0495909,Tub Girls,Tub Girls,1967,90,Romance,5.6,31,actor,Alexis de la Falaise,actor
tt0495909,Tub Girls,Tub Girls,1967,90,Romance,5.6,31,actress,Viva,actress
tt0495909,Tub Girls,Tub Girls,1967,90,Romance,5.6,31,actress,Abigail Rosen,actress
tt0497777,I Will Always Love You,I Will Always Love You,2006,117,Romance,5.6,88,actor,Richard Gutierrez,"actor,producer,stunts"
tt0497777,I Will Always Love You,I Will Always Love You,2006,117,Romance,5.6,88,actor,Bearwin Meily,actor
tt0497777,I Will Always Love You,I Will Always Love You,2006,117,Romance,5.6,88,actress,Tuesday Vargas,"actress,soundtrack"
tt0497777,I Will Always Love You,I Will Always Love You,2006,117,Romance,5.6,88,actress,Angel Locsin,"actress,director,producer"
tt0498480,Close to You,Close to You,2006,110,Romance,6.7,143,actor,Sam Milby,"actor,soundtrack,editor"
tt0498480,Close to You,Close to You,2006,110,Romance,6.7,143,actress,Bea Alonzo,"actress,soundtrack"
tt0498480,Close to You,Close to You,2006,110,Romance,6.7,143,actress,Melanie Marquez,"actress,producer,writer"
tt0498480,Close to You,Close to You,2006,110,Romance,6.7,143,actor,John Lloyd Cruz,"actor,miscellaneous,producer"
tt0499218,Hum Deewane Pyar Ke,Hum Deewane Pyar Ke,2001,\N,Romance,6.7,10,actress,Aruna Irani,"actress,producer,director"
tt0499218,Hum Deewane Pyar Ke,Hum Deewane Pyar Ke,2001,\N,Romance,6.7,10,actress,Reema Lagoo,actress
tt0499218,Hum Deewane Pyar Ke,Hum Deewane Pyar Ke,2001,\N,Romance,6.7,10,actor,Viju Khote,actor
tt0499218,Hum Deewane Pyar Ke,Hum Deewane Pyar Ke,2001,\N,Romance,6.7,10,actor,Rakesh Bedi,"actor,director,writer"
tt0499218,Hum Deewane Pyar Ke,Hum Deewane Pyar Ke,2001,\N,Romance,6.7,10,actress,Rohini Hattangadi,actress
tt0499218,Hum Deewane Pyar Ke,Hum Deewane Pyar Ke,2001,\N,Romance,6.7,10,actor,Kiran Kumar,"actor,miscellaneous"
tt0499501,If You Could Say It in Words,If You Could Say It in Words,2008,110,Romance,7.1,60,actor,Gerry Lehane,actor
tt0499501,If You Could Say It in Words,If You Could Say It in Words,2008,110,Romance,7.1,60,actor,Alvin Keith,"actor,producer"
tt0499501,If You Could Say It in Words,If You Could Say It in Words,2008,110,Romance,7.1,60,actress,Marin Ireland,"actress,soundtrack"
tt0499501,If You Could Say It in Words,If You Could Say It in Words,2008,110,Romance,7.1,60,actress,Yvonne Woods,actress
tt0756250,Den sista trippen,Den sista trippen,2005,90,Romance,4.1,12,actress,Love Ersare,actress
tt0756250,Den sista trippen,Den sista trippen,2005,90,Romance,4.1,12,actress,Maria Hedborg,actress
tt0756250,Den sista trippen,Den sista trippen,2005,90,Romance,4.1,12,actor,Sten Ljunggren,"actor,director,writer"
tt0756250,Den sista trippen,Den sista trippen,2005,90,Romance,4.1,12,actor,Stefan Gödicke,actor
tt0757859,All About Love,All About Love,2006,118,Romance,7.0,77,actress,Bea Alonzo,"actress,soundtrack"
tt0757859,All About Love,All About Love,2006,118,Romance,7.0,77,actress,Anne Curtis,"actress,soundtrack"
tt0757859,All About Love,All About Love,2006,118,Romance,7.0,77,actor,John Lloyd Cruz,"actor,miscellaneous,producer"
tt0757859,All About Love,All About Love,2006,118,Romance,7.0,77,actor,Luis Manzano,"actor,soundtrack"
tt0757865,Barmaids,Barmaids,2005,80,Romance,3.8,10,actor,Erwin Weche,actor
tt0757865,Barmaids,Barmaids,2005,80,Romance,3.8,10,actress,Elise Beaumont,actress
tt0757865,Barmaids,Barmaids,2005,80,Romance,3.8,10,actor,Simon Boisvert,"producer,writer,actor"
tt0757865,Barmaids,Barmaids,2005,80,Romance,3.8,10,actress,Diana Lewis,"actress,director,writer"
tt0757865,Barmaids,Barmaids,2005,80,Romance,3.8,10,actress,Natasha M. Leroux,"actress,miscellaneous,assistant_director"
tt0757865,Barmaids,Barmaids,2005,80,Romance,3.8,10,actress,Caroline Gendron,actress
tt0759940,A Taste of Jupiter,A Taste of Jupiter,2005,97,Romance,5.5,51,actor,Pierre Brault,"actor,writer"
tt0759940,A Taste of Jupiter,A Taste of Jupiter,2005,97,Romance,5.5,51,actor,Peter Michael Dillon,"actor,producer,writer"
tt0759940,A Taste of Jupiter,A Taste of Jupiter,2005,97,Romance,5.5,51,actor,Derek Diorio,"writer,director,producer"
tt0759940,A Taste of Jupiter,A Taste of Jupiter,2005,97,Romance,5.5,51,actor,Norman Mikeal Berketa,"actor,producer"
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actress,Qiong Zhou,actress
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actor,Kenneth Yuen,"actor,assistant_director,script_department"
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actor,Quan Ren,actor
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actress,Qing Wu,actress
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actor,Meng Huang,actor
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actress,Angela Shao-Han Chang,"actress,soundtrack"
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actor,Leo Ku,"actor,soundtrack,director"
tt0777723,Love Message,Ai qin duan xun,2005,87,Romance,5.2,26,actor,Yuan Nie,actor
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actor,Ju-bong Gi,actor
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actress,Eun-deok Jo,actress
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actress,Kim Ji-Soo,actress
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actor,Jae-Hyun Cho,"actor,director,writer"
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actor,Eom Hyo-Seob,actor
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actor,Je-mun Yun,actor
tt0778020,The Romance,Romangseu,2006,106,Romance,6.2,127,actor,Hyun-Sung Jang,"actor,soundtrack"
tt0778881,Tum... Ho Na!,Tum... Ho Na!,2005,\N,Romance,5.1,44,actress,Riya Sen,actress
tt0778881,Tum... Ho Na!,Tum... Ho Na!,2005,\N,Romance,5.1,44,actor,Jackie Shroff,"actor,producer,soundtrack"
tt0778881,Tum... Ho Na!,Tum... Ho Na!,2005,\N,Romance,5.1,44,actor,Sumit Nijhawan,"actor,writer"
tt0778881,Tum... Ho Na!,Tum... Ho Na!,2005,\N,Romance,5.1,44,actress,Nethra Raghuraman,actress
tt0781315,Arya,Arya,2003,97,Romance,4.2,40,actress,Manvi Dhoopar,actress
tt0781315,Arya,Arya,2003,97,Romance,4.2,40,actress,Shetal Shah,"actor,assistant_director,director"
tt0781315,Arya,Arya,2003,97,Romance,4.2,40,actor,Samrat Chakrabarti,"actor,composer,writer"
tt0781315,Arya,Arya,2003,97,Romance,4.2,40,actor,Tirlok Malik,"actor,producer,writer"
tt0783236,Channels,Channels,2008,107,Romance,3.4,142,actor,Taylor Negron,"actor,writer,producer"
tt0783236,Channels,Channels,2008,107,Romance,3.4,142,actor,John Kassir,"actor,miscellaneous,soundtrack"
tt0783236,Channels,Channels,2008,107,Romance,3.4,142,actor,Nat Christian,"actor,director,writer"
tt0783236,Channels,Channels,2008,107,Romance,3.4,142,actress,Kimberly Oja,actress
tt0788135,Mini,Mini,2007,96,Romance,5.1,42,actor,Roy Cheung,actor
tt0788135,Mini,Mini,2007,96,Romance,5.1,42,actor,Ye Liu,actor
tt0788135,Mini,Mini,2007,96,Romance,5.1,42,actress,Angelica Lee,"actress,soundtrack,writer"
tt0789780,Kerek Ferkó,Kerek Ferkó,1943,94,Romance,6.4,21,actor,Árpád Lehotay,actor
tt0789780,Kerek Ferkó,Kerek Ferkó,1943,94,Romance,6.4,21,actor,Pál Jávor,"actor,soundtrack"
tt0789780,Kerek Ferkó,Kerek Ferkó,1943,94,Romance,6.4,21,actor,Gyula Csortos,actor
tt0789780,Kerek Ferkó,Kerek Ferkó,1943,94,Romance,6.4,21,actress,Lili Berky,"actress,writer"
tt0791089,Sayonara Color,Sayonara Color,2005,119,Romance,6.4,51,actor,Afra,"actor,music_department"
tt0791089,Sayonara Color,Sayonara Color,2005,119,Romance,6.4,51,actor,Naoto Takenaka,"actor,director,writer"
tt0791089,Sayonara Color,Sayonara Color,2005,119,Romance,6.4,51,actress,Ani,actress
tt0791089,Sayonara Color,Sayonara Color,2005,119,Romance,6.4,51,actress,Tomoyo Harada,"actress,soundtrack,executive"
tt0800998,Miracle,Mirakel,2006,105,Romance,6.0,197,actor,Christian Skolmen,"actor,soundtrack"
tt0800998,Miracle,Mirakel,2006,105,Romance,6.0,197,actress,Cecilie A. Mosli,"actress,director,writer"
tt0800998,Miracle,Mirakel,2006,105,Romance,6.0,197,actress,Eva Röse,"actress,producer,writer"
tt0800998,Miracle,Mirakel,2006,105,Romance,6.0,197,actor,Stig Henrik Hoff,"actor,soundtrack"
tt0803755,Al-azab emra aa,Al-azab emra aa,1977,100,Romance,6.9,49,actor,Umar El-Hariri,"actor,soundtrack"
tt0803755,Al-azab emra aa,Al-azab emra aa,1977,100,Romance,6.9,49,actress,Safia El Emari,actress
tt0803755,Al-azab emra aa,Al-azab emra aa,1977,100,Romance,6.9,49,actress,Nelly,"actress,music_department,soundtrack"
tt0803755,Al-azab emra aa,Al-azab emra aa,1977,100,Romance,6.9,49,actor,Mahmoud Yassine,"actor,director"
tt0803755,Al-azab emra aa,Al-azab emra aa,1977,100,Romance,6.9,49,actress,Aziza Helmy,actress
tt0806118,Mercury Pookkal,Mercury Pookkal,2006,\N,Romance,5.3,46,actress,Meera Jasmine,"actress,music_department,soundtrack"
tt0806118,Mercury Pookkal,Mercury Pookkal,2006,\N,Romance,5.3,46,actor,Srikanth,actor
tt0806118,Mercury Pookkal,Mercury Pookkal,2006,\N,Romance,5.3,46,actor,Mahadevan,"actor,script_department"
tt0806118,Mercury Pookkal,Mercury Pookkal,2006,\N,Romance,5.3,46,actress,Samiksha Oswal,actress
tt0814198,Love Life,Love Life,2006,72,Romance,5.2,228,actress,Stephanie Kirchen,"actress,producer,soundtrack"
tt0814198,Love Life,Love Life,2006,72,Romance,5.2,228,actress,Jill Kocalis,actress
tt0814198,Love Life,Love Life,2006,72,Romance,5.2,228,actor,Stephan D. Gill,actor
tt0814198,Love Life,Love Life,2006,72,Romance,5.2,228,actor,Ron Smith,"actor,manager,producer"
tt0814198,Love Life,Love Life,2006,72,Romance,5.2,228,actor,Keith Bearden,"actor,soundtrack"
tt0815170,Counting Backwards,Counting Backwards,2007,89,Romance,8.3,54,actor,Benjamin Montague,"miscellaneous,production_manager,producer"
tt0815170,Counting Backwards,Counting Backwards,2007,89,Romance,8.3,54,actor,Cliff Chamberlain,"actor,producer"
tt0815170,Counting Backwards,Counting Backwards,2007,89,Romance,8.3,54,actress,Morgan McCabe,actress
tt0815170,Counting Backwards,Counting Backwards,2007,89,Romance,8.3,54,actress,Elaine Robinson,actress
tt0816149,4 Hearts,4 Copas,2008,110,Romance,5.8,180,actor,João Lagarto,actor
tt0816149,4 Hearts,4 Copas,2008,110,Romance,5.8,180,actor,Filipe Duarte,actor
tt0816149,4 Hearts,4 Copas,2008,110,Romance,5.8,180,actress,Rita Martins,actress
tt0816149,4 Hearts,4 Copas,2008,110,Romance,5.8,180,actress,Margarida Marinho,actress
tt0816654,Soori,Soori,2003,150,Romance,3.8,18,actor,Parthiban Radhakrishnan,"actor,director,writer"
tt0816654,Soori,Soori,2003,150,Romance,3.8,18,actress,Vijayalakshmi,actress
tt0816654,Soori,Soori,2003,150,Romance,3.8,18,actor,Chinnijayanth,"actor,director,writer"
tt0816654,Soori,Soori,2003,150,Romance,3.8,18,actress,Uma Shankari,"actress,visual_effects"
tt0817178,Gandhi Park,Gandhi Park,2007,105,Romance,8.3,24,actor,Anupam Kher,"actor,producer,music_department"
tt0817178,Gandhi Park,Gandhi Park,2007,105,Romance,8.3,24,actor,Dinesh Arora,actor
tt0817178,Gandhi Park,Gandhi Park,2007,105,Romance,8.3,24,actor,Vikas Kalantri,actor
tt0817178,Gandhi Park,Gandhi Park,2007,105,Romance,8.3,24,actor,Luan Bexheti,"actor,producer,production_manager"
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actor,Te-Kai Liu,"actor,director,sound_department"
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actress,Shi-Yu Chang,actress
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actor,Shao-Tung Chou,actor
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actor,Han Chin,"actor,director,producer"
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actor,Yung-Lin Ma,"actor,miscellaneous,writer"
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actress,Hsiao-Ling Hsu,actress
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actress,Brigitte Lin,actress
tt0819761,Love Under a Rosy Sky,Cai xia man tian,1979,102,Romance,6.0,21,actress,Liu-Chiung Chang,actress
tt0819778,The Marigolds,Jin zhan hua,1980,100,Romance,6.0,24,actor,Han Chin,"actor,director,producer"
tt0819778,The Marigolds,Jin zhan hua,1980,100,Romance,6.0,24,actress,Brigitte Lin,actress
tt0819778,The Marigolds,Jin zhan hua,1980,100,Romance,6.0,24,actress,Hai-Ling Chu,actress
tt0819778,The Marigolds,Jin zhan hua,1980,100,Romance,6.0,24,actor,Pin Chiang,"actor,director,producer"
tt0819818,A Love Seed,Yi ke hong dou,1979,96,Romance,6.4,25,actress,Bao-Yun Tang,actress
tt0819818,A Love Seed,Yi ke hong dou,1979,96,Romance,6.4,25,actor,Han Chin,"actor,director,producer"
tt0819818,A Love Seed,Yi ke hong dou,1979,96,Romance,6.4,25,actor,Yung-Lin Ma,"actor,miscellaneous,writer"
tt0819818,A Love Seed,Yi ke hong dou,1979,96,Romance,6.4,25,actress,Brigitte Lin,actress
tt0819826,The Love Affair of Rainbow,Ben xiang cai hong,1977,85,Romance,5.4,11,actress,Tsui-Ying Bao,actress
tt0819826,The Love Affair of Rainbow,Ben xiang cai hong,1977,85,Romance,5.4,11,actor,Charlie Chin,actor
tt0819826,The Love Affair of Rainbow,Ben xiang cai hong,1977,85,Romance,5.4,11,actress,Brigitte Lin,actress
tt0819826,The Love Affair of Rainbow,Ben xiang cai hong,1977,85,Romance,5.4,11,actor,Yi-yi Chang,actor
tt0823607,Mehboob Mere Mehboob,Mehboob Mere Mehboob,1992,\N,Romance,6.2,15,actress,Pratibha Sinha,actress
tt0823607,Mehboob Mere Mehboob,Mehboob Mere Mehboob,1992,\N,Romance,6.2,15,actor,Sujoy Mukherjee,"producer,director,actor"
tt0823607,Mehboob Mere Mehboob,Mehboob Mere Mehboob,1992,\N,Romance,6.2,15,actor,Alok Nath,"actor,producer"
tt0823607,Mehboob Mere Mehboob,Mehboob Mere Mehboob,1992,\N,Romance,6.2,15,actor,Mohnish Behl,"actor,music_department"
tt0824687,Lovesick,Lovesick,2003,70,Romance,7.4,10,actor,John King,"actor,director,writer"
tt0824687,Lovesick,Lovesick,2003,70,Romance,7.4,10,actress,Holly Marshall,actress
tt0824687,Lovesick,Lovesick,2003,70,Romance,7.4,10,actor,John King,actor
tt0824687,Lovesick,Lovesick,2003,70,Romance,7.4,10,actor,Stuart Black,actor
tt0825270,Please Don't Go,J'veux pas que tu t'en ailles,2007,95,Romance,5.4,228,actress,Judith Godrèche,"actress,writer,director"
tt0825270,Please Don't Go,J'veux pas que tu t'en ailles,2007,95,Romance,5.4,228,actress,Martine Fontaine,"actress,writer,art_department"
tt0825270,Please Don't Go,J'veux pas que tu t'en ailles,2007,95,Romance,5.4,228,actor,Julien Boisselier,"actor,soundtrack"
tt0825270,Please Don't Go,J'veux pas que tu t'en ailles,2007,95,Romance,5.4,228,actor,Richard Berry,"actor,writer,director"
tt0830545,Et toi t'es sur qui?,Et toi t'es sur qui?,2007,82,Romance,5.5,321,actress,Christa Théret,actress
tt0830545,Et toi t'es sur qui?,Et toi t'es sur qui?,2007,82,Romance,5.5,321,actress,Lucie Desclozeaux,"actress,director,writer"
tt0830545,Et toi t'es sur qui?,Et toi t'es sur qui?,2007,82,Romance,5.5,321,actor,Gaël Tavares,actor
tt0830545,Et toi t'es sur qui?,Et toi t'es sur qui?,2007,82,Romance,5.5,321,actor,Nicolas Schweri,actor
tt0832483,Aphrodites Nacht,Aphrodites Nacht,2006,84,Romance,4.7,10,actress,Gisela Schneeberger,"actress,soundtrack"
tt0832483,Aphrodites Nacht,Aphrodites Nacht,2006,84,Romance,4.7,10,actor,Anatole Taubman,"actor,producer"
tt0832483,Aphrodites Nacht,Aphrodites Nacht,2006,84,Romance,4.7,10,actress,Karoline Guthke,actress
tt0832483,Aphrodites Nacht,Aphrodites Nacht,2006,84,Romance,4.7,10,actor,Stefan Merki,actor
tt0834891,The Amber Sexalogy,The Amber Sexalogy,2006,61,Romance,4.2,11,actress,Melissa Maureen Rizal,actress
tt0834891,The Amber Sexalogy,The Amber Sexalogy,2006,61,Romance,4.2,11,actor,Azman Hassan,"actor,camera_department"
tt0834891,The Amber Sexalogy,The Amber Sexalogy,2006,61,Romance,4.2,11,actor,Jerome Kugan,"composer,actor,writer"
tt0834891,The Amber Sexalogy,The Amber Sexalogy,2006,61,Romance,4.2,11,actor,Tora Andika,actor
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actor,Nam-gil Kim,"actor,director"
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actress,Shin Dong-mi,actress
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actor,Jin-hyeok Kim,actor
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actress,Jeong-rim Baek,actress
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actor,In-gi Jeong,actor
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actress,Hye-na Kim,"actress,producer"
tt0835823,Don't Look Back,Nae cheongchun-ege goham,2005,126,Romance,6.1,89,actress,Kim Ja-yeong,actress
tt0843327,Boss,Boss,2006,151,Romance,4.2,348,actress,Poonam Bajwa,actress
tt0843327,Boss,Boss,2006,151,Romance,4.2,348,actress,Nayanthara,"actress,producer"
tt0843327,Boss,Boss,2006,151,Romance,4.2,348,actor,Nagarjuna Akkineni,"actor,producer,music_department"
tt0843327,Boss,Boss,2006,151,Romance,4.2,348,actor,Sunil,actor
tt0843625,You Are the One,You Are the One,2006,115,Romance,7.0,145,actress,Toni Gonzaga,"actress,soundtrack,producer"
tt0843625,You Are the One,You Are the One,2006,115,Romance,7.0,145,actress,Susan Africa,actress
tt0843625,You Are the One,You Are the One,2006,115,Romance,7.0,145,actor,Sam Milby,"actor,soundtrack,editor"
tt0843625,You Are the One,You Are the One,2006,115,Romance,7.0,145,actress,Jodi Sta. Maria,"actress,producer,soundtrack"
tt0845558,Zabardast,Zabardast,2008,\N,Romance,6.0,15,actor,Ishrat Ali,"actor,camera_department"
tt0845558,Zabardast,Zabardast,2008,\N,Romance,6.0,15,actor,Ninad Kamat,"actor,music_department,soundtrack"
tt0845558,Zabardast,Zabardast,2008,\N,Romance,6.0,15,actor,Karann Nathh,"actor,producer"
tt0845558,Zabardast,Zabardast,2008,\N,Romance,6.0,15,actress,Priyanka Kothari,actress
tt0845558,Zabardast,Zabardast,2008,\N,Romance,6.0,15,actor,Sharat Saxena,actor
tt0850678,Jackson Arms,Jackson Arms,2015,90,Romance,6.7,20,actor,Matthew O. Sloan,actor
tt0850678,Jackson Arms,Jackson Arms,2015,90,Romance,6.7,20,actress,Luona Wang,actress
tt0850678,Jackson Arms,Jackson Arms,2015,90,Romance,6.7,20,actor,Jeff Bredt,actor
tt0850678,Jackson Arms,Jackson Arms,2015,90,Romance,6.7,20,actress,Kim Jiang Dubaniewicz,"actress,director,producer"
tt0853000,Smell of Rain,Smell of Rain,2006,93,Romance,5.2,17,actor,Nathaniel Ho,"actor,soundtrack"
tt0853000,Smell of Rain,Smell of Rain,2006,93,Romance,5.2,17,actor,Rhay Gynn,actor
tt0853000,Smell of Rain,Smell of Rain,2006,93,Romance,5.2,17,actress,Leah Low,"visual_effects,actress"
tt0853000,Smell of Rain,Smell of Rain,2006,93,Romance,5.2,17,actor,Trey Ho,actor
tt0857395,Prateeksha,Prateeksha,2006,150,Romance,5.5,58,actor,Anupam Kher,"actor,producer,music_department"
tt0857395,Prateeksha,Prateeksha,2006,150,Romance,5.5,58,actress,Dia Mirza,"actress,producer,executive"
tt0857395,Prateeksha,Prateeksha,2006,150,Romance,5.5,58,actor,Jimmy Shergill,"actor,producer,miscellaneous"
tt0857395,Prateeksha,Prateeksha,2006,150,Romance,5.5,58,actor,Govind Namdeo,actor
tt0860912,Hai ou fei chu,Hai ou fei chu,1974,101,Romance,6.8,23,actress,Zhen Zhen,"actress,miscellaneous"
tt0860912,Hai ou fei chu,Hai ou fei chu,1974,101,Romance,6.8,23,actor,Alan Tang,"actor,producer,miscellaneous"
tt0860912,Hai ou fei chu,Hai ou fei chu,1974,101,Romance,6.8,23,actor,Yin Tse,"actor,producer,director"
tt0860912,Hai ou fei chu,Hai ou fei chu,1974,101,Romance,6.8,23,actor,Han Chin,"actor,director,producer"
tt0860929,Qiu ge,Qiu ge,1976,93,Romance,5.8,14,actor,Charlie Chin,actor
tt0860929,Qiu ge,Qiu ge,1976,93,Romance,5.8,14,actor,Feng Shih,actor
tt0860929,Qiu ge,Qiu ge,1976,93,Romance,5.8,14,actress,Brigitte Lin,actress
tt0860929,Qiu ge,Qiu ge,1976,93,Romance,5.8,14,actress,Ling-Ling Hsia,actress
tt0875008,Fly High,Sa-rang-ha-ni-gga-gwen-chan-a,2006,111,Romance,5.6,115,actor,Han-Yong Jeong,actor
tt0875008,Fly High,Sa-rang-ha-ni-gga-gwen-chan-a,2006,111,Romance,5.6,115,actor,Hyun-Woo Ji,actor
tt0875008,Fly High,Sa-rang-ha-ni-gga-gwen-chan-a,2006,111,Romance,5.6,115,actor,Ju-ho,actor
tt0875008,Fly High,Sa-rang-ha-ni-gga-gwen-chan-a,2006,111,Romance,5.6,115,actress,Rae-yeon Kang,actress
tt0875008,Fly High,Sa-rang-ha-ni-gga-gwen-chan-a,2006,111,Romance,5.6,115,actress,Song-hee Kim,actress
tt0875008,Fly High,Sa-rang-ha-ni-gga-gwen-chan-a,2006,111,Romance,5.6,115,actress,Jung Ae-ri,actress
tt0878098,Apna Banake Dekho,Apna Banake Dekho,1962,\N,Romance,7.1,10,actress,Achala Sachdev,"actress,miscellaneous"
tt0878098,Apna Banake Dekho,Apna Banake Dekho,1962,\N,Romance,7.1,10,actor,Nasir Hussain,"actor,director,writer"
tt0878098,Apna Banake Dekho,Apna Banake Dekho,1962,\N,Romance,7.1,10,actor,Manoj Kumar,"actor,writer,music_department"
tt0878098,Apna Banake Dekho,Apna Banake Dekho,1962,\N,Romance,7.1,10,actress,Asha Parekh,"producer,director,actress"
tt0878098,Apna Banake Dekho,Apna Banake Dekho,1962,\N,Romance,7.1,10,actor,Mohan Choti,"actor,director,producer"
tt0882981,Love Story,Love Story,2006,96,Romance,5.6,32,actress,Evelyn Tan,"actress,soundtrack"
tt0882981,Love Story,Love Story,2006,96,Romance,5.6,32,actor,Allen Lin,actor
tt0882981,Love Story,Love Story,2006,96,Romance,5.6,32,actress,Erica Lee,actress
tt0882981,Love Story,Love Story,2006,96,Romance,5.6,32,actress,Tracy Tan,actress
